['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:78', '00:00:00:00:00:8a', '0x0x806', '2', 'output=8']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:1d', '00:00:00:00:00:8c', '0x0x800', '1', 'output=13']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:2f', '00:00:00:00:00:8c', '0x0x800', '2', 'output=13']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:2a', '00:00:00:00:00:8c', '0x0x800', '1', 'output=13']

['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:02', '00:00:00:00:00:8c', '0x0x806', '2', 'output=8']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:06', '00:00:00:00:00:8c', '0x0x806', '6', 'output=8']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:04', '00:00:00:00:00:8c', '0x0x806', '4', 'output=8']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:01', '00:00:00:00:00:8c', '0x0x806', '1', 'output=8']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:07', '00:00:00:00:00:8c', '0x0x806', '7', 'output=8']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:03', '00:00:00:00:00:8c', '0x0x806', '3', 'output=8']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:05', '00:00:00:00:00:8c', '0x0x806', '5', 'output=8']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:02', '00:00:00:00:00:8c', '0x0x800', '2', 'output=8']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:01', '0x0x800', '8', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:05', '00:00:00:00:00:8c', '0x0x800', '5', 'output=8']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:07', '0x0x800', '8', 'output=7']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:05', '0x0x800', '8', 'output=5']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:04', '0x0x800', '8', 'output=4']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:02', '0x0x800', '8', 'output=2']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:01', '00:00:00:00:00:8c', '0x0x800', '1', 'output=8']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:07', '00:00:00:00:00:8c', '0x0x800', '7', 'output=8']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:06', '0x0x800', '8', 'output=6']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:04', '00:00:00:00:00:8c', '0x0x800', '4', 'output=8']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:06', '00:00:00:00:00:8c', '0x0x800', '6', 'output=8']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:03', '0x0x800', '8', 'output=3']

['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:15', '00:00:00:00:00:8c', '0x0x806', '9', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:10', '00:00:00:00:00:8c', '0x0x806', '4', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:0f', '00:00:00:00:00:8c', '0x0x806', '3', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:14', '00:00:00:00:00:8c', '0x0x806', '8', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:12', '00:00:00:00:00:8c', '0x0x806', '6', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:11', '00:00:00:00:00:8c', '0x0x806', '5', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:13', '00:00:00:00:00:8c', '0x0x806', '7', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:14', '0x0x800', '11', 'output=8']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:13', '00:00:00:00:00:8c', '0x0x800', '7', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:0f', '00:00:00:00:00:8c', '0x0x800', '3', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:15', '00:00:00:00:00:8c', '0x0x800', '9', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:10', '00:00:00:00:00:8c', '0x0x800', '4', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:11', '00:00:00:00:00:8c', '0x0x800', '5', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:11', '0x0x800', '11', 'output=5']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:13', '0x0x800', '11', 'output=7']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:10', '0x0x800', '11', 'output=4']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:14', '00:00:00:00:00:8c', '0x0x800', '8', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:12', '00:00:00:00:00:8c', '0x0x800', '6', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:15', '0x0x800', '11', 'output=9']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0f', '0x0x800', '11', 'output=3']

['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:0a', '00:00:00:00:00:8c', '0x0x806', '4', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:0d', '00:00:00:00:00:8c', '0x0x806', '7', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:06', '00:00:00:00:00:8c', '0x0x806', '1', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:09', '00:00:00:00:00:8c', '0x0x806', '3', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:0b', '00:00:00:00:00:8c', '0x0x806', '5', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:01', '00:00:00:00:00:8c', '0x0x806', '1', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:03', '00:00:00:00:00:8c', '0x0x806', '1', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:02', '00:00:00:00:00:8c', '0x0x806', '1', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:0e', '00:00:00:00:00:8c', '0x0x806', '8', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:0c', '00:00:00:00:00:8c', '0x0x806', '6', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:08', '00:00:00:00:00:8c', '0x0x806', '2', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:07', '00:00:00:00:00:8c', '0x0x806', '1', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:05', '00:00:00:00:00:8c', '0x0x806', '1', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:04', '00:00:00:00:00:8c', '0x0x806', '1', 'output=9']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:07', '0x0x800', '9', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0b', '0x0x800', '9', 'output=5']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0a', '0x0x800', '9', 'output=4']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:0b', '00:00:00:00:00:8c', '0x0x800', '5', 'output=9']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:05', '0x0x800', '9', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:0c', '00:00:00:00:00:8c', '0x0x800', '6', 'output=9']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:01', '0x0x800', '9', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:06', '00:00:00:00:00:8c', '0x0x800', '1', 'output=9']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:04', '0x0x800', '9', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:0e', '00:00:00:00:00:8c', '0x0x800', '8', 'output=9']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:08', '0x0x800', '9', 'output=2']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:07', '00:00:00:00:00:8c', '0x0x800', '1', 'output=9']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:02', '0x0x800', '9', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:03', '00:00:00:00:00:8c', '0x0x800', '1', 'output=9']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:05', '00:00:00:00:00:8c', '0x0x800', '1', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:01', '00:00:00:00:00:8c', '0x0x800', '1', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:02', '00:00:00:00:00:8c', '0x0x800', '1', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:08', '00:00:00:00:00:8c', '0x0x800', '2', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:0d', '00:00:00:00:00:8c', '0x0x800', '7', 'output=9']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0d', '0x0x800', '9', 'output=7']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:0a', '00:00:00:00:00:8c', '0x0x800', '4', 'output=9']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0c', '0x0x800', '9', 'output=6']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:09', '0x0x800', '9', 'output=3']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:06', '0x0x800', '9', 'output=1']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:09', '00:00:00:00:00:8c', '0x0x800', '3', 'output=9']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:04', '00:00:00:00:00:8c', '0x0x800', '1', 'output=9']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:03', '0x0x800', '9', 'output=1']

['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:0e', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:0a', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:0f', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:10', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:20', '00:00:00:00:00:8c', '0x0x806', '7', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:09', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:1e', '00:00:00:00:00:8c', '0x0x806', '5', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:06', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:13', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:1f', '00:00:00:00:00:8c', '0x0x806', '6', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:18', '00:00:00:00:00:8c', '0x0x806', '3', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:1c', '00:00:00:00:00:8c', '0x0x806', '3', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:19', '00:00:00:00:00:8c', '0x0x806', '3', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:11', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:1b', '00:00:00:00:00:8c', '0x0x806', '3', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:14', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:15', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:23', '00:00:00:00:00:8c', '0x0x806', '10', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:08', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:0d', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:01', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:0c', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:03', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:21', '00:00:00:00:00:8c', '0x0x806', '8', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:16', '00:00:00:00:00:8c', '0x0x806', '3', 'output=11']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:1d', '00:00:00:00:00:8c', '0x0x806', '4', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:0b', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '3', '42', '1', '9007199254740992', '00:00:00:00:00:1a', '00:00:00:00:00:8c', '0x0x806', '3', 'output=11']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:22', '00:00:00:00:00:8c', '0x0x806', '9', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:02', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:17', '00:00:00:00:00:8c', '0x0x806', '3', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:07', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:05', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:04', '00:00:00:00:00:8c', '0x0x806', '1', 'output=11']
['1', '4', '42', '1', '9007199254740992', '00:00:00:00:00:12', '00:00:00:00:00:8c', '0x0x806', '2', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:01', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:1c', '00:00:00:00:00:8c', '0x0x800', '3', 'output=11']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:22', '00:00:00:00:00:8c', '0x0x800', '9', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:0d', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:14', '0x0x800', '11', 'output=2']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:08', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:1d', '0x0x800', '11', 'output=4']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:20', '00:00:00:00:00:8c', '0x0x800', '7', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:16', '00:00:00:00:00:8c', '0x0x800', '3', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:11', '00:00:00:00:00:8c', '0x0x800', '2', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:03', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:12', '00:00:00:00:00:8c', '0x0x800', '2', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:23', '0x0x800', '11', 'output=10']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:1f', '00:00:00:00:00:8c', '0x0x800', '6', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:1f', '0x0x800', '11', 'output=6']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:06', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:21', '0x0x800', '11', 'output=8']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:15', '00:00:00:00:00:8c', '0x0x800', '2', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0e', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:09', '0x0x800', '11', 'output=1']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:21', '00:00:00:00:00:8c', '0x0x800', '8', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:19', '0x0x800', '11', 'output=3']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:07', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:08', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:16', '0x0x800', '11', 'output=3']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:1c', '0x0x800', '11', 'output=3']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:10', '00:00:00:00:00:8c', '0x0x800', '2', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0a', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:14', '00:00:00:00:00:8c', '0x0x800', '2', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:03', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:18', '0x0x800', '11', 'output=3']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:05', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:0e', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:09', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:13', '00:00:00:00:00:8c', '0x0x800', '2', 'output=11']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:1e', '00:00:00:00:00:8c', '0x0x800', '5', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:11', '0x0x800', '11', 'output=2']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:19', '00:00:00:00:00:8c', '0x0x800', '3', 'output=11']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:01', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '0', '0', '9007199254740992', '00:00:00:00:00:1d', '00:00:00:00:00:8c', '0x0x800', '4', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:0a', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:17', '0x0x800', '11', 'output=3']
['1', '4', '0', '0', '9007199254740992', '00:00:00:00:00:02', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:13', '0x0x800', '11', 'output=2']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0b', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:10', '0x0x800', '11', 'output=2']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:06', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:1b', '00:00:00:00:00:8c', '0x0x800', '3', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:20', '0x0x800', '11', 'output=7']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:07', '0x0x800', '11', 'output=1']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:22', '0x0x800', '11', 'output=9']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:0c', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:02', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:05', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:17', '00:00:00:00:00:8c', '0x0x800', '3', 'output=11']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0c', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:15', '0x0x800', '11', 'output=2']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0d', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:0b', '00:00:00:00:00:8c', '0x0x800', '1', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:1a', '00:00:00:00:00:8c', '0x0x800', '3', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:18', '00:00:00:00:00:8c', '0x0x800', '3', 'output=11']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:1b', '0x0x800', '11', 'output=3']
['1', '3', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:1a', '0x0x800', '11', 'output=3']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:0f', '0x0x800', '11', 'output=2']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:04', '0x0x800', '11', 'output=1']
['1', '4', '98', '1', '9007199254740992', '00:00:00:00:00:8c', '00:00:00:00:00:12', '0x0x800', '11', 'output=2']
